0.10899	0.33511
0.24852	0.33339
0.28227	0.32315
0.2985	0.31068
0.30917	0.29335
0.32284	0.27845
0.34035	0.2635
0.36042	0.23624
0.40956	0.23564
0.51897	0.23675
0.58838	4.25358
0.60205	4.2485
0.61051	0.98956
0.80709	0.98714
