0.11079	19.4942
0.24817	19.5081
0.28393	18.8441
0.29259	17.9949
0.30259	17.1456
0.31396	16.2963
0.32532	15.4315
0.336	14.5823
0.34737	13.7638
0.36076	12.8837
0.40944	12.5285
0.5191	12.5285
0.58679	12.5285
0.60236	12.5285
0.60988	1.0245
0.80552	1.0554
